"Time" "Ping Local" "Ping LocalApp-CorpApp" "Ping LocalApp-CorpDB" "Load Average LocalApp" "Load Average LocalDB" "Load Average CORPApp" "TNS ping LocalApp-LocalDB" "TNS ping LocalApp-CorpDB" "Class0" "Class1" "Class2" "Class3"
4:12 0.440 51.8 48.5 0.53 0.12 1.00 0 110  1 0 0 0
4:13 0.455 48.4 48.5 0.30 0.08 0.77 0 110  1 0 0 0
4:14 0.312 48.8 48.3 0.50 0.21 0.44 0 120  1 0 0 0
4:15 0.516 47.7 48.3 0.45 0.19 0.98 10 110  1 0 0 0
4:16 0.426 47.8 48.5 1.03 0.21 4.50 0 120  1 0 0 0
4:17 0.552 56.7 48.6 0.50 0.35 4.16 0 110  1 0 0 0
4:18 0.391 49.5 48.6 0.42 0.21 4.24 10 110  1 0 0 0
4:19 0.335 49.5 48.0 0.33 0.11 2.90 10 110  1 0 0 0
4:20 0.417 51.3 48.6 0.20 0.12 1.53 0 110  1 0 0 0
4:21 0.352 47.6 48.3 0.58 0.20 2.49 0 110  1 0 0 0
4:22 0.372 47.7 48.4 0.50 0.21 1.80 0 110  1 0 0 0
4:23 0.392 49.6 48.0 0.83 0.30 1.45 0 120  1 0 0 0
4:24 0.511 47.9 48.5 0.76 0.38 1.00 0 110  1 0 0 0
4:25 0.421 48.1 48.4 0.48 0.27 0.78 0 120  1 0 0 0
4:26 0.360 47.4 48.6 0.59 0.26 3.40 0 110  1 0 0 0
4:27 0.327 47.6 48.3 0.85 0.14 1.87 0 110  1 0 0 0
4:28 0.317 50.5 48.5 1.35 0.24 1.80 0 110  1 0 0 0
4:29 0.530 48.3 48.6 0.81 0.13 0.82 0 120  1 0 0 0
4:30 0.323 49.8 48.4 0.55 0.14 0.70 0 110  1 0 0 0
4:31 0.413 50.7 48.7 0.48 0.27 1.25 0 110  1 0 0 0
4:32 0.363 49.8 48.2 0.77 0.14 1.32 0 110  1 0 0 0
4:33 0.349 48.8 48.4 0.59 0.16 0.83 0 110  1 0 0 0
4:34 0.322 48.0 48.5 0.43 0.10 0.35 0 110  1 0 0 0
4:35 0.332 52.5 48.3 0.28 0.04 0.37 0 110  1 0 0 0
4:36 0.441 47.7 48.3 1.46 0.08 3.49 0 110  1 0 0 0
4:37 0.348 47.8 48.5 1.07 0.22 1.81 10 110  1 0 0 0
4:38 0.479 49.3 48.5 1.16 0.34 1.04 0 110  1 0 0 0
4:39 0.386 48.1 48.6 0.91 0.17 0.69 0 110  1 0 0 0
4:40 0.351 49.9 48.5 0.57 0.17 1.21 0 110  1 0 0 0
4:41 0.466 47.4 48.2 0.84 0.19 3.22 10 110  1 0 0 0
4:42 0.354 48.3 48.4 0.96 0.13 3.15 10 110  1 0 0 0
4:43 0.341 49.3 48.5 0.75 0.13 1.26 0 110  1 0 0 0
4:44 0.392 47.5 48.7 0.38 0.09 0.46 0 110  1 0 0 0
4:45 0.430 46.7 48.5 0.19 0.18 0.33 10 110  1 0 0 0
4:46 0.380 48.4 48.3 0.27 0.06 1.71 0 110  1 0 0 0
4:47 0.381 47.5 48.0 0.21 0.14 1.72 0 110  1 0 0 0
4:48 0.381 49.0 48.1 1.79 0.05 1.28 10 110  1 0 0 0
4:49 0.436 48.5 48.6 1.04 0.07 0.93 0 110  1 0 0 0
4:50 0.338 73.0 48.6 0.68 0.07 0.69 0 110  1 0 0 0
4:51 0.364 47.8 48.3 0.80 0.16 2.36 0 110  1 0 0 0
4:52 0.446 48.0 48.4 0.62 0.06 3.48 0 110  1 0 0 0
4:53 0.367 59.4 48.4 1.18 0.05 1.88 10 110  1 0 0 0
4:54 0.305 48.1 48.4 0.96 0.22 1.68 0 110  1 0 0 0
4:55 0.569 47.7 48.1 0.57 0.18 2.70 0 110  1 0 0 0
4:56 0.387 56.7 48.3 1.76 0.29 3.15 0 110  1 0 0 0
4:57 0.383 53.4 48.6 1.05 0.26 1.96 0 110  1 0 0 0
4:58 0.357 47.6 48.1 1.22 0.13 1.55 0 110  1 0 0 0
4:59 0.392 47.7 48.3 0.87 0.08 1.33 10 110  1 0 0 0
5:0 0.491 48.1 48.5 1.50 0.13 1.03 0 120  1 0 0 0
5:1 0.345 47.0 48.3 0.82 0.09 0.87 0 110  1 0 0 0
5:2 0.428 79.4 48.3 0.73 0.11 1.12 0 110  1 0 0 0
5:3 0.453 50.0 48.7 1.17 0.10 0.61 0 110  1 0 0 0
5:4 0.415 48.1 48.3 1.65 0.17 0.48 0 120  1 0 0 0
5:5 0.417 47.1 48.9 1.02 0.33 1.09 0 110  1 0 0 0
5:6 0.480 47.0 48.3 1.67 0.49 1.90 0 110  1 0 0 0
5:7 0.450 50.4 48.2 1.39 0.29 1.94 0 110  1 0 0 0
5:8 0.435 48.6 48.6 1.13 0.20 2.29 10 110  1 0 0 0
5:9 0.382 47.3 48.1 0.93 0.12 1.49 10 110  1 0 0 0
5:10 0.309 48.2 48.5 0.66 0.12 1.15 0 110  1 0 0 0
5:11 0.458 47.8 48.4 0.40 0.11 0.73 0 110  1 0 0 0
5:12 0.456 49.4 48.2 1.37 0.12 0.49 0 110  1 0 0 0
5:13 0.462 48.3 48.7 0.85 0.15 0.46 0 110  1 0 0 0
5:14 0.330 48.1 48.6 0.34 0.05 0.35 10 110  1 0 0 0
5:15 0.348 47.4 48.2 0.43 0.02 0.91 10 110  1 0 0 0
5:16 0.299 47.9 48.2 0.26 0.00 2.25 10 110  1 0 0 0
5:17 0.306 48.7 48.2 0.24 0.07 1.07 10 110  1 0 0 0
5:18 0.408 48.0 48.6 0.30 0.17 1.51 0 110  1 0 0 0
5:19 0.258 47.3 48.1 0.44 0.18 0.91 0 110  1 0 0 0
5:20 0.376 47.5 48.5 0.44 0.21 0.67 0 110  1 0 0 0
5:21 0.284 49.5 48.6 0.59 0.07 0.74 0 120  1 0 0 0
5:22 0.433 47.1 48.1 0.71 0.12 1.33 0 110  1 0 0 0
5:23 0.474 48.3 48.6 0.75 0.10 1.97 0 1110  1 0 0 0
5:24 0.458 48.3 48.3 0.46 0.06 1.45 0 110  1 0 0 0
5:25 0.386 50.4 48.4 0.32 0.05 1.41 0 110  1 0 0 0
5:26 0.463 49.2 48.5 1.00 0.02 3.19 10 110  1 0 0 0
5:27 0.399 47.8 49.0 0.82 0.05 1.40 0 110  1 0 0 0
5:28 0.402 47.4 48.3 0.65 0.02 1.93 0 110  1 0 0 0
5:29 0.374 49.9 48.4 0.31 0.05 0.86 0 110  1 0 0 0
5:30 0.472 48.5 48.7 0.38 0.14 0.52 0 120  1 0 0 0
5:31 0.421 47.7 48.2 0.70 0.05 1.57 0 110  1 0 0 0
5:32 0.370 49.3 48.4 0.64 0.08 0.91 0 110  1 0 0 0
5:33 0.342 48.5 48.3 0.65 0.07 0.33 0 110  1 0 0 0
5:34 0.410 47.0 48.5 0.47 0.09 0.39 10 110  1 0 0 0
5:35 0.344 58.4 48.8 0.40 0.03 0.28 0 110  1 0 0 0
5:36 0.484 47.9 48.1 0.86 0.10 2.35 0 110  1 0 0 0
5:37 0.439 49.5 48.4 1.56 0.41 1.19 0 110  1 0 0 0
5:38 0.413 47.4 48.4 1.62 0.25 0.56 0 110  1 0 0 0
5:39 0.479 48.3 48.7 1.54 0.19 0.53 0 110  1 0 0 0
5:40 0.381 47.6 48.2 0.84 0.11 0.97 0 110  1 0 0 0
5:41 0.439 49.0 88.5 0.39 0.04 1.20 0 190  1 0 0 0
5:42 0.351 47.6 86.7 0.27 0.10 0.85 10 160  1 0 0 0
5:43 0.447 48.4 80.3 0.37 0.03 0.46 0 170  1 0 0 0
5:44 0.402 50.2 85.2 0.31 0.01 0.70 0 180  1 0 0 0
5:45 0.350 47.5 88.9 0.27 0.00 0.34 10 110  1 0 0 0
5:46 0.334 55.8 9999999999 1.25 0.06 2.34 0 120 0 0 1 0
5:47 0.411 56.1 86.1 0.90 0.08 1.34 0 190  1 0 0 0
5:48 0.382 55.5 55.6 0.53 0.11 0.85 0 120  1 0 0 0
5:49 0.473 55.7 68.6 0.44 0.14 1.02 0 170  1 0 0 0
5:50 0.336 56.7 55.8 0.50 0.16 0.51 0 120  1 0 0 0
5:51 0.434 59.0 55.9 0.88 0.06 1.63 0 210  1 0 0 0
5:52 0.372 55.7 55.5 0.48 0.19 1.27 0 130  1 0 0 0
5:53 0.473 55.4 55.9 0.29 0.18 0.64 0 130  1 0 0 0
5:54 0.440 55.1 55.9 0.22 0.06 1.26 10 120  1 0 0 0
5:55 0.439 55.4 56.1 0.16 0.06 1.05 0 130  1 0 0 0
5:56 0.307 55.3 55.9 0.23 0.10 2.23 0 120  1 0 0 0
5:57 0.432 55.3 55.8 0.08 0.09 1.11 0 130  1 0 0 0
5:58 0.463 56.2 9999999999 0.34 0.09 0.79 0 190 0 0 1 0
5:59 0.474 55.6 99.5 0.34 0.20 1.27 0 130  1 0 0 0
6:0 0.530 55.8 86.6 0.23 0.13 0.71 0 190  1 0 0 0
6:1 0.392 55.1 55.8 0.17 0.10 0.59 0 130  1 0 0 0
6:2 0.369 56.3 56.0 0.43 0.07 0.53 0 120  1 0 0 0
6:3 0.379 55.3 55.8 0.42 0.02 0.40 0 120  1 0 0 0
6:4 0.393 55.3 56.1 0.64 0.10 0.73 10 120  1 0 0 0
6:5 0.403 55.4 56.5 0.83 0.18 1.23 0 130  1 0 0 0
6:6 0.446 55.6 56.0 1.47 0.22 2.66 0 120  1 0 0 0
6:7 0.285 56.6 55.7 0.81 0.21 1.28 0 120  1 0 0 0
6:8 0.367 57.1 56.0 0.63 0.08 0.89 0 120  1 0 0 0
6:9 0.458 55.0 55.9 0.39 0.06 1.23 10 120  1 0 0 0
6:10 0.342 56.3 56.1 0.38 0.05 0.85 0 120  1 0 0 0
6:11 0.367 55.5 56.0 0.23 0.10 0.72 0 120  1 0 0 0
6:12 0.371 55.0 56.0 0.12 0.07 0.45 0 120  1 0 0 0
6:13 0.363 56.5 56.0 0.18 0.07 0.16 0 130  1 0 0 0
6:14 0.490 56.5 55.6 0.07 0.02 0.28 0 130  1 0 0 0
6:15 0.331 55.1 55.8 0.02 0.13 0.10 0 130  1 0 0 0
6:16 0.445 55.8 56.3 0.19 0.08 2.25 0 120  1 0 0 0
6:17 0.373 54.9 55.7 0.63 0.03 1.08 0 130  1 0 0 0
6:18 0.288 57.2 56.1 0.50 0.12 0.71 0 130  1 0 0 0
6:19 0.337 54.7 55.8 0.47 0.07 0.49 0 120  1 0 0 0
6:20 0.411 55.1 55.8 0.42 0.07 0.41 0 130  1 0 0 0
6:21 0.336 60.3 55.7 0.43 0.13 0.76 0 120  1 0 0 0
6:22 0.436 56.1 55.8 0.49 0.05 0.95 0 130  1 0 0 0
6:23 0.356 54.7 56.1 0.35 0.14 0.70 0 130  1 0 0 0
6:24 0.487 55.0 55.8 0.59 0.09 1.37 0 130  1 0 0 0
6:25 0.439 54.4 55.7 0.33 0.14 1.23 0 130  1 0 0 0
6:26 0.391 57.1 55.9 0.54 0.13 2.53 10 120  1 0 0 0
6:27 0.308 55.4 55.9 0.53 0.10 1.22 0 130  1 0 0 0
6:28 0.321 55.2 55.8 0.58 0.10 1.14 0 130  1 0 0 0
6:29 0.395 56.5 55.7 0.30 0.10 0.65 0 130  1 0 0 0
6:30 0.426 55.1 56.0 0.33 0.04 1.70 10 120  1 0 0 0
6:31 0.308 55.4 56.3 0.95 0.01 1.00 0 130  1 0 0 0
6:32 0.373 54.9 55.7 1.09 0.10 0.60 0 130  1 0 0 0
6:33 0.426 55.1 55.6 0.81 0.13 0.26 0 130  1 0 0 0
6:34 0.411 55.2 55.8 0.50 0.10 0.09 0 130  1 0 0 0
6:35 0.435 67.5 55.8 1.17 0.04 1.31 0 1170  1 0 0 0
6:36 0.379 71.3 56.2 0.76 0.29 2.62 0 130  1 0 0 0
6:37 0.381 69.6 74.0 0.62 0.10 1.80 0 140  1 0 0 0
6:38 0.483 74.3 57.0 0.45 0.04 1.11 0 160  1 0 0 0
6:39 0.429 67.2 56.0 0.48 0.09 0.57 0 120  1 0 0 0
6:40 0.519 68.5 56.0 0.24 0.08 1.15 0 130  1 0 0 0
6:41 0.358 68.3 55.6 0.87 0.06 2.56 0 130  1 0 0 0
6:42 0.398 70.2 56.1 0.70 0.07 1.18 0 120  1 0 0 0
6:43 0.424 69.7 56.1 0.41 0.09 0.43 0 130  1 0 0 0
6:44 0.353 67.5 55.8 1.05 0.15 0.19 0 130  1 0 0 0
6:45 0.445 66.6 55.4 0.63 0.06 0.16 0 130  1 0 0 0
6:46 0.484 68.7 55.9 1.04 0.16 4.32 0 120  1 0 0 0
6:47 0.473 66.2 56.1 0.61 0.06 1.84 0 120  1 0 0 0
6:48 0.484 71.2 55.9 0.26 0.02 1.16 0 130  1 0 0 0
6:49 0.363 69.3 55.8 0.28 0.12 0.95 0 130  1 0 0 0
6:50 0.344 69.9 55.8 0.58 0.25 1.10 0 130  1 0 0 0
6:51 0.454 68.6 55.5 0.42 0.09 1.59 0 130  1 0 0 0
6:52 0.388 68.1 56.0 0.43 0.03 1.02 0 130  1 0 0 0
6:53 0.433 69.1 56.1 0.42 0.05 0.37 0 120  1 0 0 0
6:54 0.550 65.9 55.3 1.44 0.02 0.45 0 120  1 0 0 0
6:55 0.428 67.6 55.2 0.74 0.00 0.27 0 120  1 0 0 0
6:56 0.376 71.9 55.9 0.51 0.00 2.97 0 120  1 0 0 0
6:57 0.447 66.5 55.5 0.75 0.05 1.31 0 120  1 0 0 0
6:58 0.405 66.2 55.5 0.55 0.02 0.87 0 120  1 0 0 0
6:59 0.518 66.1 56.1 0.23 0.23 0.59 0 120  1 0 0 0
7:0 0.403 65.7 55.7 0.57 0.13 0.34 0 120  1 0 0 0
7:1 0.417 66.8 56.1 0.83 0.22 2.47 0 120  1 0 0 0
7:2 0.370 68.0 55.8 0.34 0.20 1.25 10 130  1 0 0 0
7:3 0.386 66.1 56.0 0.62 0.21 0.54 0 130  1 0 0 0
7:4 0.498 66.8 55.9 0.38 0.18 0.38 0 120  1 0 0 0
7:5 0.451 66.7 55.9 0.42 0.12 0.41 10 130  1 0 0 0
7:6 0.508 67.2 56.0 0.51 0.10 3.39 10 320  1 0 0 0
7:7 0.379 66.1 56.3 0.58 0.27 2.30 0 120  1 0 0 0
7:8 0.369 72.0 55.6 0.45 0.21 1.60 0 130  1 0 0 0
7:9 0.477 66.4 56.0 0.26 0.17 1.04 0 130  1 0 0 0
7:10 0.371 67.5 55.9 0.40 0.18 1.11 0 130  1 0 0 0
7:11 0.395 66.6 55.8 0.21 0.32 1.34 0 120  1 0 0 0
7:12 0.565 66.1 55.9 0.22 0.35 1.36 0 130  1 0 0 0
7:13 0.347 68.7 55.9 0.31 0.35 1.01 0 130  1 0 0 0
7:14 0.405 71.0 56.0 0.16 0.43 0.56 10 150  1 0 0 0
7:15 0.358 66.3 56.6 0.31 0.35 0.41 10 120  1 0 0 0
7:16 0.404 68.9 55.9 0.47 0.13 2.17 0 120  1 0 0 0
7:17 0.361 70.5 55.8 0.84 0.04 1.90 10 120  1 0 0 0
7:18 0.385 68.0 55.7 0.90 0.01 2.60 0 130  1 0 0 0
7:19 0.427 68.0 56.0 0.47 0.00 1.98 0 130  1 0 0 0
7:20 0.397 67.8 55.4 0.65 0.03 1.43 0 120  1 0 0 0
7:21 0.412 66.3 55.8 0.48 0.05 1.71 0 120  1 0 0 0
7:22 0.367 69.0 55.9 0.70 0.13 1.75 0 130  1 0 0 0
7:23 0.343 66.8 55.7 0.26 0.09 0.78 0 130  1 0 0 0
7:24 0.343 67.7 55.8 0.99 0.11 0.41 0 120  1 0 0 0
7:25 0.452 67.3 55.9 0.54 0.04 0.33 0 130  1 0 0 0
7:26 0.446 66.1 55.7 0.37 0.11 2.26 10 120  1 0 0 0
7:27 0.392 66.2 55.7 0.53 0.04 1.39 0 120  1 0 0 0
7:28 0.414 68.5 55.8 0.41 0.08 1.13 0 130  1 0 0 0
7:29 0.331 67.5 55.6 0.30 0.08 0.62 0 120  1 0 0 0
7:30 0.368 67.6 56.0 0.29 0.15 0.32 0 130  1 0 0 0
7:31 0.418 70.9 55.5 0.73 0.05 1.25 0 120  1 0 0 0
7:32 0.396 69.5 55.9 0.60 0.06 1.05 0 130  1 0 0 0
7:33 0.443 70.7 55.9 0.42 0.05 0.54 10 130  1 0 0 0
7:34 0.448 68.7 55.9 0.37 0.09 0.53 0 130  1 0 0 0
7:35 0.502 65.7 55.6 0.92 0.24 0.73 0 130  1 0 0 0
7:36 0.460 67.7 56.1 0.89 1.40 2.52 0 130  1 0 0 0
7:37 0.423 65.9 55.9 0.36 1.08 1.58 0 120  1 0 0 0
7:38 0.515 68.2 55.5 1.06 0.55 1.19 0 130  1 0 0 0
7:39 0.426 70.9 55.9 0.96 0.38 0.54 0 120  1 0 0 0
7:40 0.427 68.5 55.7 0.89 0.14 0.28 10 120  1 0 0 0
7:41 0.402 67.2 56.0 0.49 0.13 0.46 0 130  1 0 0 0
7:42 0.443 67.0 55.9 0.66 0.14 0.40 0 120  1 0 0 0
7:43 0.370 66.2 56.0 0.49 0.09 0.21 0 130  1 0 0 0
7:44 0.426 71.2 55.9 0.65 0.03 0.08 10 130  1 0 0 0
7:45 0.384 67.9 56.1 0.27 0.07 0.03 0 120  1 0 0 0
7:46 0.371 66.8 56.4 0.46 0.02 1.30 10 120  1 0 0 0
7:47 0.408 67.6 55.9 0.41 0.01 1.46 0 130  1 0 0 0
7:48 0.392 67.5 55.9 0.56 0.00 1.19 0 120  1 0 0 0
7:49 0.430 72.7 55.6 0.77 0.08 0.44 0 130  1 0 0 0
7:50 0.649 66.3 56.1 0.81 0.13 0.25 0 120  1 0 0 0
7:51 0.400 67.2 56.1 0.50 0.12 2.07 0 130  1 0 0 0
7:52 0.373 67.6 56.3 0.42 0.04 1.08 0 130  1 0 0 0
7:53 0.367 68.7 55.9 0.33 0.09 0.61 10 130  1 0 0 0
7:54 0.394 68.2 55.6 0.64 0.03 0.66 0 130  1 0 0 0
7:55 0.372 66.2 56.2 0.35 0.06 0.60 0 130  1 0 0 0
7:56 0.438 66.7 56.0 0.24 0.02 1.84 0 130  1 0 0 0
7:57 0.447 66.4 55.6 0.14 0.00 0.97 0 120  1 0 0 0
7:58 0.374 66.8 55.9 0.12 0.14 1.30 0 130  1 0 0 0
7:59 0.475 68.1 56.3 0.08 0.11 0.73 0 130  1 0 0 0
8:0 0.401 66.5 55.6 0.18 0.08 0.36 0 130  1 0 0 0
8:1 0.359 67.2 55.8 0.12 0.03 0.19 0 130  1 0 0 0
8:2 0.469 67.4 55.9 0.12 0.10 0.90 10 130  1 0 0 0
8:3 0.450 66.8 55.6 0.04 0.10 0.97 0 130  1 0 0 0
8:4 0.375 69.6 55.7 0.09 0.04 0.36 0 120  1 0 0 0
8:5 0.475 66.3 55.9 0.26 0.08 0.17 0 130  1 0 0 0
8:6 0.370 66.8 55.9 0.64 0.20 2.58 0 120  1 0 0 0
8:7 0.405 66.2 56.0 0.47 0.07 1.58 10 160  1 0 0 0
8:8 0.342 66.4 56.2 0.40 0.08 1.62 0 130  1 0 0 0
8:9 0.363 66.5 55.9 0.21 0.03 0.59 0 130  1 0 0 0
8:10 0.483 66.7 55.9 0.34 0.01 0.45 0 130  1 0 0 0
8:11 0.392 68.0 55.7 0.20 0.07 0.72 0 130  1 0 0 0
8:12 0.373 66.9 55.9 0.14 0.15 0.38 10 130  1 0 0 0
8:13 0.457 67.6 56.0 0.20 0.05 0.41 10 130  1 0 0 0
8:14 0.520 67.4 55.9 0.14 0.08 0.37 10 130  1 0 0 0
8:15 0.432 66.4 56.2 0.05 0.14 0.26 0 120  1 0 0 0
8:16 0.440 67.8 55.9 0.36 0.09 9.36 0 120  1 0 0 0
8:17 0.336 66.9 55.9 0.27 0.03 10.08 0 130  1 0 0 0
8:18 0.416 69.5 55.7 0.10 0.01 13.72 0 130  1 0 0 0
8:19 0.505 66.3 55.7 0.08 0.00 11.47 0 130  1 0 0 0
8:20 0.459 69.7 56.0 0.15 0.00 11.83 0 130  1 0 0 0
8:21 0.437 68.6 55.5 0.12 0.04 6.96 0 130  1 0 0 0
8:22 0.481 68.1 55.8 0.14 0.01 3.30 10 120  1 0 0 0
8:23 0.334 66.5 55.6 0.05 0.08 2.08 0 130  1 0 0 0
8:24 0.379 66.0 55.5 0.06 0.06 1.11 0 130  1 0 0 0
8:25 0.390 68.6 56.0 0.71 0.12 0.84 0 130  1 0 0 0
8:26 0.393 69.0 57.0 0.62 0.14 2.40 0 120  1 0 0 0
8:27 0.448 66.7 55.7 0.49 0.17 1.31 0 120  1 0 0 0
8:28 0.428 66.0 55.8 0.41 0.16 1.47 0 130  1 0 0 0
8:29 0.399 68.0 55.9 0.25 0.18 0.54 0 130  1 0 0 0
8:30 0.446 68.5 55.7 0.09 0.19 0.32 10 120  1 0 0 0
8:31 0.380 67.9 55.6 0.17 0.15 0.75 0 130  1 0 0 0
8:32 0.449 68.9 56.0 0.14 0.05 0.47 0 120  1 0 0 0
8:33 0.409 68.0 55.4 0.15 0.07 1.18 0 120  1 0 0 0
8:34 0.421 66.1 55.8 0.21 0.11 0.66 0 130  1 0 0 0
8:35 0.450 68.2 55.7 0.19 0.04 0.75 0 120  1 0 0 0
8:36 0.427 70.1 55.4 0.60 0.98 2.78 10 120  1 0 0 0
8:37 0.509 69.0 56.0 0.53 1.07 1.23 0 130  1 0 0 0
8:38 0.406 66.5 55.9 0.40 1.43 1.15 10 120  1 0 0 0
8:39 0.397 66.4 55.7 0.26 1.26 0.52 0 130  1 0 0 0
8:40 0.445 66.2 55.3 0.32 1.26 0.27 10 120  1 0 0 0
8:41 0.417 66.1 55.7 0.20 1.09 0.93 0 130  1 0 0 0
8:42 0.396 65.9 55.7 0.12 0.56 0.93 0 120  1 0 0 0
8:43 0.547 70.1 55.5 0.87 0.20 0.59 10 130  1 0 0 0
8:44 0.446 67.1 55.6 0.57 0.12 1.17 0 130  1 0 0 0
8:45 0.429 66.2 55.6 0.50 0.04 1.61 0 120  1 0 0 0
8:46 0.463 66.6 55.7 0.45 0.27 2.40 0 150  1 0 0 0
8:47 0.334 66.5 56.4 0.37 0.21 1.20 0 120  1 0 0 0
8:48 0.399 70.0 55.9 0.46 0.07 0.90 0 130  1 0 0 0
8:49 0.411 68.1 56.3 0.32 0.12 0.85 0 130  1 0 0 0
8:50 0.409 66.8 56.0 0.46 0.38 0.78 0 130  1 0 0 0
8:51 0.419 67.0 55.9 0.48 0.14 1.56 0 130  1 0 0 0
8:52 0.340 66.1 55.9 0.45 0.10 0.83 0 130  1 0 0 0
8:53 0.417 65.9 55.9 0.56 0.07 0.46 10 120  1 0 0 0
8:54 0.328 66.3 55.8 0.24 0.10 1.72 0 120  1 0 0 0
8:55 0.450 66.3 55.9 0.43 0.03 0.90 0 130  1 0 0 0
8:56 0.416 68.4 55.8 0.36 0.06 2.21 0 120  1 0 0 0
8:57 0.486 67.0 56.4 0.46 0.08 1.24 0 130  1 0 0 0
8:58 0.457 66.0 55.9 0.57 0.09 0.51 0 130  1 0 0 0
8:59 0.433 66.2 56.0 0.67 0.03 1.40 0 130  1 0 0 0
9:0 0.451 66.9 55.7 0.71 0.01 0.69 0 130  1 0 0 0
9:1 0.454 66.5 55.8 0.44 0.05 1.57 0 120  1 0 0 0
9:2 0.369 67.3 56.0 0.49 0.01 0.77 0 120  1 0 0 0
9:3 0.463 66.4 55.8 0.43 0.04 0.61 0 130  1 0 0 0
9:4 0.385 66.7 56.1 0.35 0.06 0.82 0 130  1 0 0 0
9:5 0.468 65.9 55.7 0.52 0.02 0.49 10 140  1 0 0 0
9:6 0.388 66.8 55.9 0.74 0.00 2.55 0 120  1 0 0 0
9:7 0.470 66.3 55.9 0.73 0.04 1.14 0 120  1 0 0 0
9:8 0.457 68.4 55.7 0.43 0.09 0.42 10 130  1 0 0 0
9:9 0.364 66.2 56.1 0.69 0.03 1.28 0 130  1 0 0 0
9:10 0.507 66.4 55.7 0.93 0.05 0.78 0 130  1 0 0 0
9:11 0.365 69.0 55.9 1.30 0.07 1.00 0 130  1 0 0 0
9:12 0.360 65.9 55.9 0.65 0.02 0.56 0 130  1 0 0 0
9:13 0.347 67.7 56.0 0.30 0.07 0.27 10 120  1 0 0 0
9:14 0.368 66.6 55.8 0.48 0.08 0.55 0 120  1 0 0 0
9:15 0.404 69.8 56.1 0.34 0.09 0.36 0 120  1 0 0 0
9:16 0.478 66.2 55.9 1.00 0.20 1.60 0 130  1 0 0 0
9:17 0.455 68.7 55.8 0.72 0.13 0.91 0 120  1 0 0 0
9:18 0.345 66.6 55.7 0.98 0.16 0.40 10 120  1 0 0 0
9:19 0.376 65.9 55.3 0.63 0.06 0.25 10 120  1 0 0 0
9:20 0.439 66.1 55.7 0.30 0.50 0.61 0 130  1 0 0 0
9:21 0.352 68.8 55.7 0.19 0.23 0.85 10 120  1 0 0 0
9:22 0.554 96.4 55.3 0.10 0.09 0.50 10 120  1 0 0 0
9:23 0.444 68.0 56.2 0.10 0.03 0.18 10 120  1 0 0 0
9:24 0.434 66.2 55.7 0.10 0.01 0.15 0 130  1 0 0 0
9:25 0.506 66.6 55.4 0.08 0.00 0.35 10 130  1 0 0 0
9:26 0.362 66.6 56.0 0.28 0.00 1.80 0 130  1 0 0 0
9:27 0.379 66.3 55.7 0.21 0.04 0.88 0 130  1 0 0 0
9:28 0.511 68.8 56.1 0.17 0.01 0.36 0 130  1 0 0 0
9:29 0.444 66.6 56.0 0.19 0.00 0.21 0 130  1 0 0 0
9:30 0.444 66.2 55.9 0.42 0.00 0.38 10 120  1 0 0 0
9:31 0.418 66.2 55.8 0.15 0.00 0.50 10 120  1 0 0 0
9:32 0.464 65.9 56.1 0.25 0.05 0.43 0 130  1 0 0 0
9:33 0.391 68.1 55.9 0.13 0.07 0.21 0 120  1 0 0 0
9:34 0.463 67.1 55.9 0.20 0.08 0.07 0 130  1 0 0 0
9:35 0.378 66.2 55.8 0.15 0.02 1.31 0 130  1 0 0 0
9:36 0.449 68.1 55.8 0.10 0.12 0.72 0 130  1 0 0 0
9:37 0.441 66.7 56.0 0.33 0.10 0.57 0 130  1 0 0 0
9:38 0.365 66.0 56.0 0.19 0.09 0.21 0 120  1 0 0 0
9:39 0.516 65.7 55.2 0.45 0.11 0.16 0 130  1 0 0 0
9:40 0.473 67.7 56.1 0.39 0.11 1.05 0 130  1 0 0 0
9:41 0.339 66.5 55.9 0.21 0.04 0.54 10 120  1 0 0 0
9:42 0.484 66.2 56.1 0.22 0.08 0.29 0 120  1 0 0 0
9:43 0.398 66.4 55.8 0.13 0.13 0.18 0 120  1 0 0 0
9:44 0.285 66.1 56.1 0.15 0.04 0.13 10 120  1 0 0 0
9:45 0.433 66.2 55.9 0.24 0.01 1.20 0 120  1 0 0 0
9:46 0.361 66.2 56.0 0.31 0.10 0.53 0 130  1 0 0 0
9:47 0.409 66.4 56.0 0.33 0.07 0.34 0 130  1 0 0 0
9:48 0.458 66.3 55.9 0.27 0.02 0.65 0 120  1 0 0 0
9:49 0.310 65.9 56.0 0.38 0.01 0.35 0 130  1 0 0 0
9:50 0.315 66.3 56.0 0.47 0.00 0.24 0 130  1 0 0 0
9:51 0.443 67.8 55.7 0.99 0.00 0.47 0 9999999999 0 0 1 0
9:52 0.478 66.3 55.6 1.04 0.04 0.25 0 9999999999 0 0 1 0
9:53 0.418 66.9 55.8 1.04 0.16 0.10 0 9999999999 0 0 1 0
9:54 0.383 67.2 55.8 1.01 0.06 0.03 0 9999999999 0 0 1 0
9:55 0.607 67.2 56.1 0.99 0.13 0.01 0 9999999999 0 0 1 0
9:56 0.470 68.3 55.5 0.57 0.05 1.71 0 9999999999 0 0 1 0
9:57 0.288 66.3 55.7 0.41 0.05 0.63 0 9999999999 0 0 1 0
