"Ping Local" "Ping LocalApp-CorpApp" "Ping LocalApp-CorpDB" "Load Average LocalApp" "Load Average LocalDB" "Load Average CORPApp" "TNS ping LocalApp-LocalDB" "TNS ping LocalApp-CorpDB" "Class"
0.280 61.5 57.9 1.53 0.01 0.75 10 130 0
0.359 61.0 57.5 1.17 0.09 0.73 0 130 0
0.371 60.7 57.3 1.56 0.07 0.46 0 130 0
0.446 60.6 57.0 1.39 0.15 0.53 10 130 0
0.321 61.3 57.7 1.33 0.05 0.34 0 130 0
0.392 60.8 57.7 1.10 0.20 2.28 10 120 0
0.347 64.5 57.4 1.35 0.11 0.98 0 130 0
0.418 61.1 57.4 1.22 0.12 0.68 0 130 0
0.361 61.5 57.4 1.12 0.12 0.77 0 130 0
0.361 60.6 57.9 0.94 0.04 0.56 0 130 0
0.287 60.5 57.4 0.94 0.08 0.72 0 130 0
0.345 60.7 57.3 0.91 0.03 0.52 0 130 0
0.359 62.0 57.7 0.92 0.11 0.25 0 130 0
0.430 60.7 57.2 0.91 0.07 0.13 0 130 0
0.442 60.8 57.1 1.01 0.13 0.45 10 130 0
0.372 61.8 57.4 0.96 0.09 1.79 0 130 0
0.629 60.7 57.4 1.06 0.03 0.73 0 120 0
0.378 60.7 57.4 1.47 0.01 0.46 0 130 0
0.354 61.1 57.1 1.10 0.12 0.28 0 130 0
0.404 60.7 57.6 1.01 0.04 0.44 0 130 0
0.314 64.8 57.1 1.21 0.16 0.68 0 130 0
0.444 61.1 57.5 1.37 0.17 0.49 0 130 0
0.315 61.5 57.6 1.22 0.10 0.23 0 130 0
0.399 63.2 57.4 1.49 0.04 0.08 0 130 0
0.403 60.6 57.8 1.19 0.05 0.28 0 130 0
0.325 62.8 57.7 1.30 0.02 1.70 10 130 0
0.421 60.4 57.3 1.41 0.00 0.87 0 130 0
0.411 64.6 57.6 1.26 0.03 0.90 0 130 0
0.358 61.3 57.4 1.28 0.17 0.36 0 130 0
0.379 60.8 57.5 1.35 0.10 0.59 0 130 0
0.306 60.9 57.4 1.06 0.08 0.70 0 130 0
0.313 61.1 57.3 1.10 0.03 0.51 0 130 0
0.365 61.2 57.5 1.19 0.09 0.26 0 130 0
0.376 60.7 57.3 1.22 0.03 0.18 0 130 0
0.405 60.8 57.9 1.40 0.01 0.53 0 130 0
0.409 60.3 57.1 1.99 0.41 1.93 0 130 0
0.460 61.6 57.4 1.55 0.25 1.44 0 130 0
0.285 60.9 57.4 1.58 0.09 0.68 0 120 0
0.371 60.8 56.9 1.34 0.13 0.61 10 120 0
0.369 61.4 57.4 1.13 0.09 0.65 0 130 0
0.375 60.6 57.5 1.12 0.06 0.43 0 130 0
0.390 61.3 57.3 1.15 0.06 0.69 0 130 0
0.384 61.6 91.5 1.50 0.07 0.47 10 160 0
0.379 61.0 57.0 1.29 0.02 0.21 0 130 0
0.276 60.7 57.3 1.51 0.09 0.39 0 130 0
0.547 61.1 57.5 1.53 0.17 1.57 0 130 0
0.409 60.6 57.0 1.13 0.11 1.04 0 130 0
0.465 61.2 57.3 1.12 0.04 0.70 0 130 0
0.450 61.0 57.2 0.75 0.16 0.26 0 130 0
0.332 61.4 57.3 1.35 0.21 0.54 0 130 0
0.351 62.1 57.6 1.84 0.12 0.94 0 130 0
0.380 62.2 57.3 1.40 0.09 0.74 10 130 0
0.408 62.1 65.6 1.12 0.03 1.17 10 200 0
0.394 60.7 57.4 1.14 0.05 0.84 0 130 0
0.387 61.2 57.3 1.10 0.06 0.86 0 130 0
0.362 61.1 57.4 1.35 0.12 2.35 0 130 0
0.431 61.3 57.4 1.41 0.04 1.11 0 270 0
0.318 61.6 57.7 1.54 0.01 0.69 0 140 0
0.458 61.3 57.4 1.89 0.00 0.51 0 130 0
0.322 60.6 57.7 1.55 0.03 0.73 0 130 0
0.385 62.4 57.5 1.41 0.01 0.85 10 130 0
0.400 60.6 57.4 1.57 0.00 0.58 0 130 0
0.460 60.6 57.1 1.47 0.04 0.34 0 130 0
0.277 61.1 57.6 1.37 0.01 0.23 10 130 0
0.376 60.2 57.3 1.06 0.00 0.21 0 130 0
0.325 61.3 57.8 1.29 0.15 1.90 0 120 0
0.401 62.0 57.2 1.14 0.05 0.85 0 130 0
0.308 60.8 57.7 1.12 0.09 0.89 0 130 0
0.369 61.0 57.6 1.24 0.03 0.44 0 130 0
0.371 61.3 57.6 1.23 0.04 0.47 0 130 0
0.310 61.0 57.3 1.12 0.09 1.14 0 120 0
0.429 61.1 57.2 0.96 0.03 0.79 0 130 0
0.377 61.3 57.5 1.02 0.13 0.29 0 130 0
0.432 60.9 57.5 0.99 0.08 0.14 0 130 0
0.350 61.2 57.2 0.91 0.06 0.10 0 130 0
0.382 60.9 57.3 1.19 0.02 2.15 0 130 0
0.418 61.9 57.9 0.99 0.04 0.97 0 130 0
0.399 60.9 57.0 1.26 0.01 0.54 0 130 0
0.439 60.1 57.7 1.51 0.04 0.38 0 130 0
0.297 61.0 57.5 1.18 0.01 0.32 0 130 0
0.459 60.8 57.4 1.58 0.04 1.26 0 130 0
0.325 60.6 57.8 1.23 0.08 0.67 0 130 0
0.301 60.8 57.7 1.12 0.11 0.24 0 130 0
0.413 61.1 57.3 1.26 0.10 0.60 0 130 0
0.386 61.4 57.6 1.40 0.04 0.37 0 130 0
0.432 60.8 57.4 1.26 0.01 2.17 0 130 0
0.502 61.1 57.7 1.56 0.04 1.01 10 130 0
0.349 61.1 57.6 1.74 0.01 0.64 0 130 0
0.460 60.6 57.3 1.38 0.00 0.39 0 130 0
0.368 60.5 57.4 1.28 0.00 0.32 0 130 0
0.396 60.9 57.4 1.19 0.00 1.03 0 130 0
0.407 61.3 57.7 1.22 0.00 0.80 10 130 0
0.386 60.8 57.9 1.10 0.00 0.48 10 130 0
0.428 60.7 57.4 1.40 0.07 0.26 0 130 0
0.429 61.1 57.3 1.43 0.02 0.17 0 140 0
0.404 61.2 57.5 1.68 0.01 3.30 0 130 0
0.465 61.1 57.6 1.28 0.16 1.64 0 130 0
0.359 61.1 57.5 0.64 0.10 0.76 0 120 0
0.464 60.6 57.5 1.48 0.04 0.32 0 130 0
0.469 61.6 57.4 0.89 0.01 0.23 0 130 0
0.608 62.2 57.5 1.42 0.00 1.24 0 130 0
0.279 61.0 57.2 0.77 0.00 0.67 0 130 0
0.328 60.8 57.5 0.70 0.04 0.32 0 130 0
0.439 61.2 57.7 0.95 0.01 0.38 0 130 0
0.315 62.5 57.6 0.92 0.00 0.17 0 130 0
0.390 61.0 57.5 1.08 0.00 2.30 0 130 0
0.444 63.0 57.5 1.18 0.09 1.11 0 120 0
0.435 60.6 57.2 1.38 0.07 0.57 0 130 0
0.403 61.3 57.9 1.34 0.02 0.24 0 130 0
0.377 62.5 58.1 1.48 0.01 0.34 10 130 0
0.464 61.3 57.3 1.28 0.00 1.37 0 130 0
0.429 61.2 57.0 1.41 0.04 1.62 0 130 0
0.403 60.6 57.5 1.38 0.01 1.91 0 130 0
0.372 61.2 57.5 1.27 0.03 1.05 0 130 0
0.429 60.7 57.6 1.09 0.25 0.79 0 130 0
0.435 61.4 57.5 1.39 0.09 2.02 0 130 0
0.432 61.3 57.5 1.50 0.03 1.55 0 130 0
0.359 61.3 57.3 1.64 0.19 1.08 10 130 0
0.384 60.7 57.4 1.23 0.12 0.54 0 130 0
0.468 61.0 57.8 1.14 0.09 0.28 10 120 0
0.355 61.1 57.6 1.29 0.16 0.57 0 130 0
0.405 61.1 57.2 1.29 0.27 1.00 0 130 0
0.429 61.0 57.7 1.43 0.10 0.51 0 130 0
0.386 61.1 57.7 1.51 0.07 0.49 0 130 0
0.507 61.7 57.6 1.20 0.02 0.27 10 130 0
0.453 60.5 57.4 1.46 0.10 1.77 0 130 0
0.367 61.0 57.3 1.26 0.14 1.39 0 130 0
0.309 61.2 57.7 1.39 0.13 0.86 10 130 0
0.430 60.7 57.5 1.41 0.10 0.36 10 130 0
0.385 61.0 57.6 1.43 0.04 0.41 0 130 0
0.488 60.8 57.1 1.04 0.26 1.03 0 130 0
0.293 62.6 57.9 1.34 0.09 0.93 0 130 0
0.467 61.1 57.5 1.23 0.21 0.48 0 130 0
0.457 61.2 57.3 1.10 0.07 0.24 10 130 0
0.439 60.3 57.4 1.19 0.18 0.22 0 130 0
0.442 61.2 57.3 1.20 0.11 2.15 0 130 0
0.378 61.7 57.1 1.00 0.12 1.15 10 130 0
0.503 60.6 57.9 1.02 0.10 0.57 10 130 0
0.452 60.7 57.5 0.95 0.03 0.81 0 130 0
0.501 60.5 57.6 0.72 0.01 0.44 0 130 0
0.404 60.6 57.4 0.94 0.04 0.62 10 130 0
0.410 62.1 57.8 1.09 0.06 1.52 0 130 0
0.423 61.2 57.5 1.17 0.09 0.56 0 130 0
0.447 61.1 57.7 1.44 0.03 0.20 0 120 0
0.442 61.1 57.4 1.35 0.01 0.22 0 130 0
0.444 60.6 57.4 1.56 0.04 2.05 0 130 0
0.411 61.3 57.5 1.72 0.01 1.37 10 130 0
0.395 61.0 57.5 1.47 0.00 0.75 0 130 0
0.318 60.8 57.4 1.10 0.00 0.28 10 120 0
0.440 62.1 57.7 1.47 0.00 0.14 10 130 0
0.372 62.4 57.2 1.24 0.00 0.42 0 130 0
0.420 62.1 57.5 1.29 0.07 1.02 0 130 0
0.438 61.1 57.4 1.38 0.08 0.52 0 130 0
0.384 60.9 57.5 1.23 0.06 0.19 10 130 0
0.362 62.2 57.7 1.23 0.02 0.22 0 130 0
0.417 61.3 57.7 1.78 0.16 1.86 0 130 0
0.445 61.5 57.3 1.36 0.13 1.08 0 130 0
0.326 61.2 57.5 1.41 0.05 0.79 0 130 0
0.395 60.9 57.1 1.59 0.13 0.33 10 130 0
0.298 60.9 57.5 1.43 0.29 0.16 0 120 0
0.451 61.0 57.6 1.30 0.10 0.53 0 130 0
0.411 61.4 57.5 1.57 0.22 0.53 10 130 0
0.562 59.5 57.6 1.34 0.09 0.56 0 130 0
0.472 61.3 57.6 1.14 0.03 0.36 0 130 0
0.402 59.9 57.5 1.49 0.01 0.18 10 130 0
0.473 60.1 57.5 1.72 0.18 2.10 0 130 0
0.449 59.6 57.2 1.55 0.07 1.11 10 130 0
0.364 60.8 57.6 1.65 0.08 0.78 0 130 0
0.405 61.5 57.3 1.44 0.08 0.28 0 130 0
0.354 60.9 57.4 1.26 0.03 0.24 0 130 0
0.319 60.7 57.4 1.33 0.01 0.76 0 130 0
0.461 61.3 57.7 1.45 0.03 0.67 0 130 0
0.481 60.6 57.6 1.51 0.01 1.29 0 130 0
0.464 63.9 57.2 1.43 0.00 0.54 0 130 0
0.388 61.5 57.2 1.03 0.00 0.25 0 130 0
0.392 60.8 57.3 1.39 0.06 1.84 0 130 0
0.331 61.2 57.2 1.31 0.13 0.88 0 130 0
0.530 61.0 57.4 1.74 0.36 1.09 0 130 0
0.504 60.9 57.5 1.84 0.28 0.92 0 130 0
0.630 60.9 57.5 1.57 0.15 0.38 0 130 0
0.416 61.3 57.6 1.43 0.08 0.67 0 130 0
0.299 61.0 57.7 1.31 0.07 0.52 0 130 0
0.385 61.3 57.7 1.15 0.09 0.59 0 130 0
0.368 61.1 57.5 1.04 0.10 0.48 0 130 0
0.467 61.0 57.2 1.22 0.12 0.26 10 130 0
0.445 61.1 57.3 1.85 0.04 2.79 0 130 0
0.424 64.7 57.2 1.41 0.16 1.75 0 130 0
0.360 61.0 57.4 1.29 0.24 1.54 0 130 0
0.367 60.9 57.7 1.49 0.29 0.56 0 130 0
0.389 60.7 57.6 1.36 0.18 0.28 10 120 0
0.383 61.1 57.6 1.13 0.17 0.58 0 130 0
0.415 60.3 57.3 1.19 0.06 0.46 0 130 0
0.391 60.8 57.2 1.14 0.18 1.51 0 130 0
0.478 62.7 57.1 1.04 0.07 0.55 0 130 0
0.399 63.7 57.6 1.15 0.02 0.28 10 130 0
0.511 60.9 57.6 1.69 0.09 1.65 10 130 0
0.384 60.5 57.5 1.58 0.03 0.91 0 120 0
0.348 61.0 57.3 1.40 0.01 0.79 0 130 0
0.354 60.7 57.4 1.11 0.00 0.36 0 130 0
0.374 61.1 57.4 1.24 0.00 0.21 0 130 0
0.366 61.0 57.6 1.21 0.11 0.59 0 130 0
0.403 60.9 57.7 1.18 0.10 0.52 0 130 0
0.419 61.0 57.0 1.29 0.04 0.59 0 130 0
0.373 62.1 57.5 1.25 0.09 0.28 0 130 0
0.425 62.2 57.7 1.11 0.03 0.18 0 130 0
0.319 61.1 57.5 1.14 0.11 1.61 0 130 0
0.377 61.2 57.5 1.17 0.04 0.67 0 120 0
0.368 61.0 57.3 1.24 0.08 0.56 0 130 0
0.383 60.8 57.4 1.30 0.11 1.07 10 130 0
0.428 60.8 57.8 1.39 0.08 0.69 0 130 0
0.392 61.4 57.4 1.09 0.03 0.65 0 130 0
0.416 61.6 57.8 1.02 0.08 0.43 0 120 0
0.384 60.9 57.4 1.46 0.08 0.15 0 130 0
0.485 61.0 57.5 1.17 0.03 0.34 10 130 0
0.436 61.0 57.3 1.13 0.01 0.12 10 120 0
0.384 61.8 57.2 1.42 0.70 1.77 0 130 0
0.407 62.0 57.1 1.27 1.02 0.88 0 130 0
0.280 62.0 57.5 1.22 1.21 0.80 10 130 0
0.387 63.1 57.2 1.34 1.12 0.99 0 130 0
0.404 60.8 57.1 0.98 1.22 0.56 0 130 0
0.373 61.5 57.1 1.07 1.15 1.18 0 130 0
0.392 60.7 57.6 0.94 1.05 0.81 0 130 0
0.406 60.9 57.8 1.00 0.57 0.45 0 130 0
0.423 61.1 57.7 1.22 0.21 0.45 0 130 0
0.390 61.3 57.5 1.22 0.11 0.16 0 130 0
0.437 60.9 57.1 1.27 0.20 1.75 0 130 0
0.343 60.7 57.5 1.05 0.15 1.15 0 130 0
0.439 60.9 57.3 1.35 0.10 0.57 0 130 0
0.382 61.5 57.5 1.46 0.14 0.73 10 130 0
0.523 61.1 57.6 1.36 0.09 0.43 0 120 0
0.435 61.0 57.6 1.31 0.36 0.87 0 130 0
0.380 61.3 57.5 1.36 0.24 0.51 0 130 0
0.324 61.7 57.5 1.27 0.18 1.52 0 130 0
0.422 60.8 57.5 1.24 0.06 1.10 10 130 0
0.377 60.5 57.6 1.23 0.02 0.44 0 130 0
0.464 60.9 57.8 1.26 0.09 1.69 0 130 0
0.469 61.1 57.2 1.26 0.14 0.82 0 150 0
0.456 60.8 57.6 1.43 0.05 0.55 0 130 0
0.396 61.0 57.5 1.47 0.11 1.23 0 130 0
0.340 61.0 57.5 1.32 0.11 0.64 0 130 0
0.390 61.0 57.4 1.31 0.04 0.73 0 130 0
0.352 62.0 57.6 1.15 0.01 0.49 0 130 0
0.367 61.1 57.6 1.05 0.00 0.27 10 130 0
0.338 60.8 57.9 1.33 0.00 0.61 0 130 0
0.471 65.2 57.4 1.55 0.00 0.22 0 130 0
0.350 61.0 57.4 1.42 0.04 2.44 0 130 0
0.315 60.6 57.3 1.47 0.01 1.07 10 130 0
0.387 60.7 57.2 1.78 0.00 0.58 0 130 0
0.370 61.1 57.4 1.41 0.00 0.69 0 130 0
0.495 61.2 57.4 1.19 0.00 0.45 0 130 0
0.331 61.2 57.8 0.96 0.03 0.50 0 130 0
0.496 61.0 57.6 1.04 0.01 0.43 0 120 0
0.311 60.9 57.1 1.34 0.00 0.15 0 130 0
0.374 61.3 58.6 1.84 0.00 0.06 10 130 0
0.365 61.2 57.7 2.24 0.03 0.41 0 130 0
0.387 61.3 57.7 2.11 0.07 2.12 0 120 0
0.298 61.0 57.3 2.07 0.11 0.99 0 130 0
0.477 60.9 57.4 2.11 0.04 0.54 0 130 0
0.435 62.0 57.5 2.07 0.01 0.37 0 130 0
0.347 61.0 57.4 2.09 0.00 0.45 0 130 0
0.344 61.3 57.7 1.52 0.00 0.63 0 130 0
0.456 60.9 57.7 1.75 0.00 0.46 0 130 0
0.459 60.6 57.7 1.39 0.00 0.17 0 120 0
0.380 65.5 57.2 1.33 0.05 0.12 0 130 0
0.464 60.8 57.6 1.25 0.02 0.35 10 130 0
0.419 61.4 57.8 1.52 0.05 1.98 0 130 0
0.510 61.2 57.3 1.26 0.02 0.87 0 130 0
0.474 61.1 57.5 1.19 0.04 0.44 0 130 0
0.421 60.9 57.3 1.19 0.08 0.25 0 130 0
0.451 60.5 57.4 1.12 0.06 0.54 0 130 0
0.438 60.7 57.2 1.25 0.05 0.71 0 130 0
0.405 61.3 57.7 1.29 0.05 0.52 0 130 0
0.408 63.2 57.6 1.68 0.05 0.22 0 130 0
0.380 61.4 57.8 1.54 0.02 0.17 10 130 0
0.329 62.3 57.4 1.52 0.08 0.36 0 130 0
0.376 60.9 57.5 1.63 0.21 0.24 10 130 0
0.382 61.5 57.3 1.30 0.07 0.13 0 130 0
0.331 62.6 57.7 1.13 0.09 0.25 0 130 0
0.398 61.7 57.8 1.25 0.03 0.15 0 130 0
0.435 61.0 57.7 1.34 0.01 0.61 0 130 0
0.605 61.1 57.7 1.32 0.03 0.26 0 130 0
0.300 61.3 57.5 1.43 0.01 0.19 0 140 0
0.448 61.5 57.8 1.34 0.05 0.13 10 130 0
0.550 61.4 57.7 1.46 0.02 0.08 0 130 0
0.366 59.1 52.2 1.25 0.00 0.69 0 120 0
0.480 59.9 52.5 1.18 0.00 0.33 0 120 0
0.400 59.0 52.9 1.34 0.00 0.25 0 120 0
0.341 60.0 52.3 1.16 0.00 0.58 0 120 0
0.349 59.6 52.2 1.52 0.00 0.21 0 120 0
0.432 58.6 51.6 1.48 0.00 0.89 0 110 0
0.345 59.3 52.3 1.33 0.00 0.33 0 9999999999 2
0.474 59.2 52.1 1.23 0.00 0.15 10 9999999999 2
0.456 59.9 52.3 1.55 0.00 0.05 0 9999999999 2
0.525 59.7 52.3 1.43 0.00 0.07 0 9999999999 2
0.382 60.9 52.0 1.54 0.04 1.02 0 9999999999 2
0.443 58.5 52.4 1.21 0.01 1.33 0 9999999999 2
0.351 59.0 51.8 1.16 0.00 0.53 0 9999999999 2
0.382 59.2 51.9 1.45 0.00 0.19 10 9999999999 2
0.419 59.5 52.4 1.48 0.00 0.07 0 9999999999 2
0.314 59.6 52.2 1.34 0.03 0.02 0 9999999999 2
0.412 59.0 52.3 1.44 0.01 0.01 0 9999999999 2
0.414 59.1 52.1 1.39 0.00 0.00 10 9999999999 2
0.343 58.9 51.5 1.45 0.00 0.00 0 9999999999 2
0.361 58.9 52.2 1.28 0.00 0.00 0 9999999999 2
0.303 59.2 51.9 1.40 0.00 0.00 9999999999 9999999999 2
0.440 59.1 51.9 1.55 0.18 0.10 9999999999 9999999999 2
0.420 59.1 52.1 1.60 0.07 0.04 9999999999 9999999999 2
0.458 58.8 52.4 1.56 0.02 0.01 9999999999 9999999999 2
0.332 59.4 52.3 1.39 0.04 0.00 9999999999 9999999999 2
0.327 58.3 52.2 1.66 0.01 0.00 9999999999 9999999999 2
0.470 58.6 51.9 1.76 0.00 0.00 9999999999 9999999999 2
0.387 59.0 51.8 1.72 0.00 0.00 9999999999 9999999999 2
0.346 59.1 52.0 1.79 0.00 0.00 9999999999 9999999999 2
0.356 59.3 52.2 1.61 0.00 0.00 9999999999 9999999999 2
0.406 58.6 52.1 1.45 0.00 0.00 9999999999 9999999999 2
0.352 59.3 52.4 1.30 0.00 0.07 9999999999 9999999999 2
0.339 59.5 52.4 1.73 0.00 0.02 9999999999 9999999999 2
0.395 59.0 52.3 2.02 0.00 0.01 9999999999 9999999999 2
0.411 59.3 52.3 1.87 0.00 0.00 9999999999 9999999999 2
0.469 58.9 53.7 1.44 0.00 0.00 9999999999 9999999999 2
0.377 59.6 52.4 1.25 0.00 0.08 9999999999 9999999999 2
0.516 59.1 52.1 1.49 0.00 0.03 9999999999 9999999999 2
0.422 59.2 51.9 1.60 0.00 0.01 9999999999 9999999999 2
0.397 59.2 52.4 1.42 0.00 0.00 9999999999 9999999999 2
0.446 58.9 51.9 1.63 0.03 0.00 9999999999 9999999999 2
0.456 59.3 52.3 1.84 0.01 0.04 9999999999 9999999999 2
0.429 59.2 52.3 1.51 0.00 0.01 9999999999 9999999999 2
0.390 59.3 52.0 2.03 0.00 0.00 9999999999 9999999999 2
0.493 62.1 52.0 2.25 0.00 0.00 9999999999 9999999999 2
0.442 59.2 52.4 2.60 0.00 0.00 9999999999 9999999999 2
0.457 59.5 52.2 2.68 0.00 0.00 9999999999 9999999999 2
0.433 59.1 52.2 2.12 0.00 0.00 9999999999 9999999999 2
0.390 59.2 52.2 1.86 0.00 0.00 9999999999 9999999999 2
0.443 59.0 52.4 1.82 0.00 0.00 9999999999 9999999999 2
0.561 60.3 52.3 0.60 0.00 0.27 9999999999 9999999999 2
0.338 59.4 80.7 0.29 0.00 0.10 9999999999 9999999999 2
0.399 58.9 85.5 0.17 0.00 0.03 9999999999 9999999999 2
0.384 59.2 80.0 0.11 0.00 0.01 9999999999 9999999999 2
0.465 59.6 78.1 0.04 0.00 0.00 9999999999 9999999999 2
0.438 60.0 52.1 0.01 0.00 0.00 9999999999 9999999999 2
0.496 59.7 53.1 0.00 0.00 0.00 9999999999 9999999999 2
0.430 59.0 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.505 59.3 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.378 59.4 52.1 0.00 0.00 0.00 9999999999 9999999999 2
0.380 59.3 52.1 0.10 0.07 0.07 9999999999 9999999999 2
0.375 59.0 52.3 0.10 0.09 0.02 9999999999 9999999999 2
0.316 60.1 52.4 0.03 0.03 0.01 9999999999 9999999999 2
0.403 59.2 52.3 0.01 0.01 0.00 9999999999 9999999999 2
0.448 59.0 51.9 0.00 0.04 0.00 9999999999 9999999999 2
0.377 59.5 52.0 0.00 0.01 0.08 9999999999 9999999999 2
0.355 59.1 52.3 0.00 0.00 0.03 9999999999 9999999999 2
0.393 59.1 52.0 0.00 0.00 0.01 9999999999 9999999999 2
0.329 62.3 52.2 0.00 0.00 0.00 9999999999 9999999999 2
0.366 59.2 52.1 0.00 0.00 0.00 9999999999 9999999999 2
0.362 58.6 52.4 0.08 0.03 0.08 9999999999 9999999999 2
0.414 59.4 52.1 0.15 0.01 0.09 9999999999 9999999999 2
0.361 59.1 52.0 0.12 0.00 0.03 9999999999 9999999999 2
0.392 58.9 52.1 0.04 0.00 0.01 9999999999 9999999999 2
0.426 59.9 52.3 0.01 0.00 0.00 9999999999 9999999999 2
0.413 60.0 52.2 0.00 0.00 0.00 9999999999 9999999999 2
0.431 59.3 51.8 0.00 0.00 0.00 9999999999 9999999999 2
0.352 59.2 52.3 0.00 0.00 0.08 9999999999 9999999999 2
0.369 60.3 52.0 0.00 0.00 0.03 9999999999 9999999999 2
0.494 59.1 52.5 0.00 0.00 0.09 9999999999 9999999999 2
0.438 59.2 52.3 0.00 0.05 0.13 9999999999 9999999999 2
0.385 59.3 52.3 0.13 0.02 0.26 9999999999 9999999999 2
0.368 59.2 51.9 0.10 0.00 0.10 9999999999 9999999999 2
0.500 59.2 52.2 0.08 0.00 0.11 9999999999 9999999999 2
0.395 60.4 52.2 0.09 0.00 0.04 9999999999 9999999999 2
0.329 59.0 52.1 0.03 0.00 0.09 9999999999 9999999999 2
0.299 59.2 51.8 0.01 0.00 0.03 9999999999 9999999999 2
0.345 59.0 52.2 0.00 0.00 0.01 9999999999 9999999999 2
0.407 59.3 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.348 59.0 52.2 0.00 0.00 0.00 9999999999 9999999999 2
0.309 58.9 52.2 0.04 0.00 0.07 9999999999 9999999999 2
0.326 59.2 52.8 0.13 0.00 0.10 9999999999 9999999999 2
0.368 58.6 52.3 0.04 0.00 0.04 9999999999 9999999999 2
0.458 59.5 52.2 0.10 0.00 0.09 9999999999 9999999999 2
0.431 59.5 51.8 0.04 0.00 0.11 9999999999 9999999999 2
0.349 58.9 51.9 0.01 0.00 0.04 9999999999 9999999999 2
0.369 59.0 51.7 0.00 0.00 0.01 9999999999 9999999999 2
0.292 59.0 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.375 58.8 52.3 0.00 0.00 0.00 9999999999 9999999999 2
0.307 58.9 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.398 59.0 52.6 0.20 0.00 0.12 9999999999 9999999999 2
0.436 59.7 52.1 0.13 0.00 0.04 9999999999 9999999999 2
0.464 59.5 52.4 0.34 0.00 0.01 9999999999 9999999999 2
0.283 59.6 52.3 0.12 0.00 0.00 9999999999 9999999999 2
0.297 56.2 52.1 0.04 0.03 0.00 9999999999 9999999999 2
0.330 56.3 52.1 0.01 0.01 0.00 9999999999 9999999999 2
0.334 56.3 52.1 0.00 0.00 0.00 9999999999 9999999999 2
0.409 56.4 52.0 0.00 0.03 0.08 9999999999 9999999999 2
0.316 56.1 51.5 0.00 0.01 0.11 9999999999 9999999999 2
0.406 59.3 51.8 0.00 0.00 0.04 9999999999 9999999999 2
0.380 58.9 52.5 0.08 0.13 0.17 9999999999 9999999999 2
0.370 61.1 52.1 0.06 0.05 0.14 9999999999 9999999999 2
0.373 60.8 52.3 0.07 0.02 0.13 9999999999 9999999999 2
0.385 59.1 51.9 0.37 0.00 0.05 9999999999 9999999999 2
0.300 59.3 52.3 0.16 0.00 0.02 9999999999 9999999999 2
0.342 59.0 52.3 0.06 0.06 0.00 9999999999 9999999999 2
0.374 59.1 52.2 0.02 0.05 0.00 9999999999 9999999999 2
0.302 58.8 52.4 0.01 0.02 0.00 9999999999 9999999999 2
0.311 59.3 51.8 0.00 0.00 0.00 9999999999 9999999999 2
0.378 59.6 52.0 0.00 0.00 0.00 9999999999 9999999999 2
0.331 59.1 52.2 0.00 0.00 0.19 9999999999 9999999999 2
0.347 59.5 52.6 0.16 0.00 0.07 9999999999 9999999999 2
0.378 59.6 52.1 0.18 0.00 0.02 9999999999 9999999999 2
0.299 59.0 52.3 0.06 0.03 0.01 9999999999 9999999999 2
0.440 58.9 52.5 0.02 0.01 0.00 9999999999 120 3
0.389 59.0 52.0 0.09 0.00 0.00 9999999999 120 3
0.369 59.6 52.1 0.03 0.00 0.11 9999999999 110 3
0.380 60.1 52.1 0.01 0.00 0.12 9999999999 120 3
0.355 58.9 52.3 0.00 0.00 0.04 9999999999 110 3
0.351 59.2 52.5 0.00 0.00 0.01 9999999999 120 3
0.380 59.2 52.4 0.07 0.00 0.12 9999999999 120 3
0.419 59.8 52.3 0.09 0.00 0.04 9999999999 110 3
0.331 59.3 52.1 0.19 0.00 0.01 9999999999 120 3
0.290 59.0 52.0 0.07 0.00 0.00 9999999999 110 3
0.687 60.2 52.0 0.02 0.00 0.00 9999999999 120 3
0.316 59.2 52.2 0.01 0.04 0.00 9999999999 120 3
0.388 59.6 52.3 0.00 0.01 0.08 9999999999 110 3
0.355 60.8 52.2 0.00 0.04 0.03 9999999999 120 3
0.389 58.7 52.0 0.00 0.05 0.01 9999999999 110 3
0.419 59.1 52.2 0.00 0.24 0.00 20 120 0
0.455 59.1 52.3 0.15 0.12 0.18 0 120 0
0.404 59.4 52.2 0.05 0.08 0.14 0 120 0
0.233 58.8 52.0 0.07 0.03 0.05 10 120 0
0.343 59.9 52.4 0.15 0.01 0.02 0 110 0
0.356 59.1 52.2 0.37 0.04 0.00 0 120 0
0.357 59.0 51.8 0.15 0.01 0.00 0 120 0
0.372 59.4 52.2 0.05 0.04 0.08 0 120 0
0.355 58.8 52.5 0.02 0.01 0.03 0 120 0
0.335 59.6 52.4 0.00 0.00 0.01 0 110 0
0.481 59.6 51.8 0.00 0.04 0.00 0 120 0
0.394 59.3 52.3 0.09 0.05 0.04 0 120 0
0.447 59.0 52.2 0.15 0.07 0.01 0 120 0
0.435 59.1 52.4 0.11 0.07 0.00 0 110 0
0.357 60.1 51.8 0.13 0.02 0.08 0 120 0
0.383 59.4 52.3 0.05 0.01 0.03 10 120 0
